country,hours_per_week,num_logins_last_month,videos_watched_pct,assignments_submitted,discussion_posts,is_working_professional,preferred_device,completed_course
5,5,12,0,3,1,1,2,0
11,2,20,0,5,2,1,2,0
13,2,19,0,7,2,0,2,0
2,1,20,0,7,1,1,1,1
3,4,21,0,9,3,0,2,1
7,4,19,0,6,3,1,2,1
15,6,16,0,3,0,1,2,0
7,8,20,0,9,4,1,2,1
11,6,16,0,4,4,1,2,0
9,5,15,0,3,2,1,1,0
18,5,14,0,4,1,0,2,0
10,1,17,0,3,3,1,0,0
15,5,17,0,9,0,0,1,0
13,7,22,0,6,3,0,2,1
16,10,21,1,6,0,1,1,1
15,3,22,0,2,2,1,2,0
2,6,26,0,0,0,0,1,0
7,8,16,0,3,2,0,1,0
8,5,25,0,4,3,0,1,1
16,3,23,0,4,2,0,2,0
0,7,20,0,5,2,1,2,0
10,3,19,0,2,1,0,0,0
13,5,14,0,4,0,1,4,0
12,6,22,0,4,1,1,1,0
8,5,21,0,4,2,0,2,0
3,7,21,0,7,1,0,2,1
17,2,19,0,3,1,1,1,0
5,4,19,0,3,5,1,4,0
11,0,23,0,5,1,0,2,0
4,2,15,0,8,4,0,2,1
13,8,19,0,6,4,0,1,1
17,5,18,0,6,3,0,2,1
7,2,18,0,2,2,1,2,0
2,5,27,1,7,2,1,1,1
7,8,27,0,3,1,0,4,0
17,6,24,0,7,5,1,1,0
16,4,21,0,8,4,1,2,0
10,3,21,0,8,2,0,2,0
17,2,25,0,9,3,0,4,1
6,7,16,0,3,2,0,1,0
17,7,18,0,0,1,1,4,0
11,5,20,0,1,3,0,1,0
8,6,17,0,3,1,0,1,0
2,5,15,0,1,5,0,1,0
18,4,13,0,5,1,1,2,0
16,6,21,0,7,1,1,2,0
0,4,17,0,3,0,1,2,0
18,0,20,0,4,4,0,2,0
9,7,17,0,7,6,1,2,1
8,5,13,0,4,2,1,2,0
9,1,17,0,6,0,0,3,0
2,1,21,0,9,4,1,2,0
7,4,15,0,1,3,1,0,0
18,11,21,0,9,1,1,2,0
18,6,20,0,0,1,0,2,0
15,4,19,0,2,0,1,4,0
4,2,31,0,6,2,0,2,1
3,3,22,0,9,4,1,1,1
11,2,16,0,3,2,0,1,0
16,5,22,0,9,0,1,1,0
9,5,22,0,2,5,0,2,0
9,6,18,0,0,1,1,2,0
13,6,25,0,9,3,1,1,0
18,5,27,0,1,1,1,2,0
18,8,23,0,7,3,1,2,1
16,3,21,0,9,2,1,2,0
2,4,21,0,1,1,0,1,0
9,4,34,0,4,3,1,1,0
11,7,27,0,0,4,0,4,1
16,3,25,0,3,1,1,0,0
10,4,19,0,0,0,0,2,0
4,7,26,0,4,2,0,2,0
15,8,17,0,5,2,1,4,0
18,4,18,0,1,1,1,5,0
2,5,26,1,8,0,1,4,1
13,5,22,0,2,1,1,2,0
11,5,18,0,0,1,0,1,0
11,5,20,0,9,1,0,2,0
15,8,25,0,2,2,0,2,1
17,5,19,0,1,2,1,1,0
17,5,11,0,9,3,0,1,1
17,0,30,0,8,3,1,2,1
16,9,25,0,3,1,0,0,1
4,3,17,0,8,2,0,2,0
4,5,23,0,6,5,0,2,1
15,2,22,0,7,2,0,2,0
11,8,12,0,4,1,1,2,0
6,5,22,0,3,4,0,2,1
5,5,19,0,8,2,1,5,0
13,7,18,0,5,3,1,2,0
0,4,17,0,8,2,0,6,0
18,9,20,0,1,1,1,1,0
13,0,17,0,0,4,1,4,0
11,4,26,0,6,0,1,2,0
0,2,20,0,7,1,0,2,1
17,5,23,0,5,3,1,2,0
15,1,13,0,5,3,1,6,0
4,4,27,0,5,3,1,5,0
5,0,26,0,2,1,1,2,0
2,3,16,0,1,1,1,0,0
11,5,18,0,0,1,0,2,0
2,4,17,0,8,3,1,5,0
15,2,16,0,1,1,1,1,0
2,5,13,0,0,4,0,6,0
11,1,21,0,1,2,1,6,0
7,1,26,0,9,2,1,1,1
13,5,20,0,9,5,1,2,1
12,2,18,0,0,4,0,2,0
7,5,23,0,3,4,1,1,0
9,7,21,0,2,3,1,2,0
6,5,25,0,0,1,1,6,0
15,4,18,0,3,1,0,2,0
11,5,23,0,1,1,1,0,0
16,3,16,0,9,1,1,1,0
5,7,15,0,3,1,0,1,0
11,8,19,0,1,3,1,2,0
11,0,28,0,1,1,0,2,0
6,1,18,0,8,2,0,4,1
12,3,20,0,4,0,0,6,0
16,5,21,0,0,2,1,4,0
6,5,22,0,1,1,1,1,0
17,5,24,0,8,2,1,2,1
13,7,25,0,5,2,0,6,0
18,9,28,0,8,2,1,2,1
7,9,28,0,3,0,1,0,0
6,7,16,0,3,1,0,2,0
15,6,19,0,4,4,1,1,0
8,8,17,0,5,2,1,1,0
5,0,21,0,2,1,1,1,0
9,7,26,0,6,1,1,2,1
18,5,21,0,1,2,0,5,0
15,6,25,0,4,4,0,2,0
18,7,23,0,7,2,1,5,0
11,6,19,0,5,5,1,1,0
7,5,15,0,6,1,1,6,0
3,4,25,0,8,1,0,1,0
18,7,22,0,2,5,1,0,0
13,0,13,0,9,0,0,1,0
3,7,17,0,6,3,1,3,0
15,4,19,0,2,2,1,4,0
11,4,16,0,9,1,1,2,0
2,5,24,0,9,0,0,4,0
11,6,22,0,7,1,1,4,0
14,3,28,0,8,5,0,4,1
7,11,21,0,2,2,1,2,0
9,6,19,0,6,3,1,6,0
9,0,26,0,0,2,0,2,0
4,2,25,0,0,3,0,1,1
9,4,23,0,3,2,1,2,0
17,7,27,0,8,1,0,5,1
4,5,16,0,7,4,1,4,0
11,7,22,0,3,3,1,1,0
6,5,18,0,8,4,0,2,1
8,5,16,0,5,1,0,2,0
17,6,23,0,0,2,1,2,0
7,5,28,0,2,0,1,1,0
18,3,9,0,9,2,1,6,0
2,2,20,0,8,3,1,3,1
3,4,16,0,2,3,1,4,0
4,6,16,0,1,2,1,2,0
16,5,24,0,2,3,1,1,0
11,2,27,0,1,3,1,1,0
8,8,18,0,2,2,1,5,0
4,5,19,0,4,0,0,0,0
2,2,11,0,3,2,0,2,0
11,6,23,0,3,2,0,2,0
9,3,16,0,6,2,0,1,0
4,6,33,0,5,3,0,5,0
4,2,20,0,1,3,0,2,1
10,3,22,0,2,0,1,1,0
12,1,19,0,4,0,0,4,0
12,5,23,0,6,1,1,5,1
13,6,18,0,1,2,1,2,0
7,6,23,0,6,3,0,2,1
18,7,23,0,1,4,1,0,0
0,4,21,0,6,2,0,0,0
3,2,23,0,4,1,1,2,0
13,0,17,0,3,1,1,1,0
11,3,26,0,7,2,0,2,1
18,3,14,0,9,1,1,1,1
3,0,26,0,1,3,1,1,1
9,7,15,0,5,1,0,2,0
17,3,18,0,4,3,1,1,0
18,5,23,0,0,0,0,1,0
6,5,23,0,7,2,1,2,1
18,9,24,0,5,0,1,1,0
18,2,14,0,7,1,1,1,0
4,3,15,0,7,3,0,4,1
17,6,16,0,5,1,0,2,0
9,5,27,0,7,1,0,4,1
14,6,22,0,7,1,1,1,0
1,5,24,0,8,0,1,2,0
11,2,16,0,4,0,0,2,0
6,6,22,0,2,2,1,2,0
12,3,21,0,6,1,1,1,0
2,4,24,0,4,1,1,2,0
3,2,14,0,3,2,1,2,0
7,6,21,0,6,2,1,5,1
8,8,19,0,3,5,1,1,0
9,3,20,0,1,2,1,1,0
8,5,12,0,4,1,1,2,0
12,7,19,0,7,3,0,1,1
8,7,24,0,3,3,0,2,0
0,8,26,0,5,0,0,2,1
9,4,15,0,9,5,1,0,0
11,2,15,0,8,2,0,6,0
16,3,17,0,0,2,1,1,0
5,5,22,0,9,3,0,2,1
13,3,15,0,8,3,1,2,0
0,2,23,0,8,1,1,1,0
13,3,22,0,0,3,1,1,0
15,5,16,0,3,1,1,4,0
11,6,23,0,7,2,1,1,0
17,5,23,1,1,0,1,2,0
3,3,15,0,5,4,0,1,0
8,11,19,0,4,0,0,5,0
10,6,18,0,6,3,1,1,0
10,5,18,0,8,0,1,0,0
7,7,18,0,5,0,1,5,0
2,5,19,0,1,2,0,2,0
13,9,28,0,4,5,0,2,1
9,8,24,0,5,0,1,2,0
18,8,26,0,9,4,0,2,1
16,3,18,0,9,0,0,0,1
18,2,22,0,9,5,1,2,0
9,3,20,0,8,2,1,4,0
0,2,22,0,7,0,0,2,0
9,4,11,0,5,4,0,0,0
0,4,20,0,2,3,0,5,0
0,6,20,0,5,4,0,2,0
9,4,20,0,6,1,0,5,1
3,5,28,0,3,1,0,1,1
2,3,18,0,5,0,0,1,0
15,7,16,0,2,1,1,2,0
11,6,17,0,7,5,1,2,1
6,4,27,0,0,1,1,1,0
8,5,12,0,8,3,1,2,1
13,5,23,0,7,0,1,1,0
11,4,18,0,4,1,0,0,0
16,7,16,0,1,0,0,2,0
15,3,17,0,3,2,1,4,0
10,3,21,0,8,3,1,2,0
15,3,18,0,9,3,1,2,0
5,4,27,0,0,2,1,1,0
17,4,18,0,0,6,1,2,0
16,4,19,0,7,1,0,2,0
18,2,12,0,7,1,1,1,0
2,6,14,0,5,2,0,0,0
4,0,21,0,0,0,1,1,0
15,3,16,0,1,2,0,2,0
11,3,19,0,5,1,0,5,0
17,2,23,0,3,1,0,1,0
2,1,20,0,5,3,0,1,0
3,4,19,0,4,0,1,2,0
4,4,17,0,5,2,1,0,0
15,6,27,0,9,3,1,4,1
2,8,21,0,4,0,1,1,0
8,5,17,0,2,3,0,0,0
0,3,14,0,3,0,1,0,0
8,8,22,0,4,1,0,5,0
2,6,22,0,8,3,0,2,1
7,1,16,0,1,2,1,4,0
8,4,25,0,5,2,0,2,0
13,7,16,0,2,2,0,1,0
9,5,19,0,7,2,0,1,0
5,1,21,0,8,2,1,6,1
4,1,29,0,7,4,1,2,1
12,2,16,0,2,2,1,2,0
10,5,29,0,0,1,1,1,0
3,3,23,0,8,5,0,1,1
10,7,28,0,2,3,1,1,0
10,3,25,0,4,1,0,2,0
16,7,18,0,6,3,1,1,1
0,5,16,0,5,2,0,5,0
15,5,23,0,0,4,0,4,1
5,3,18,0,2,1,1,1,0
18,3,18,0,6,4,1,5,0
3,6,21,1,5,3,1,2,0
7,3,20,0,1,1,0,1,0
9,5,16,0,2,5,1,2,0
3,0,23,0,8,2,0,2,0
0,3,21,0,2,2,1,0,0
17,6,15,1,0,2,1,1,0
13,7,28,0,5,1,0,5,0
9,6,21,1,5,0,1,1,0
17,6,25,0,9,3,1,4,0
9,3,14,0,1,4,1,1,0
10,5,22,0,6,3,0,2,1
15,3,15,0,6,3,1,2,0
18,8,22,0,0,2,1,5,0
3,5,11,0,6,0,1,0,0
2,8,22,0,9,2,1,4,0
2,8,16,0,4,1,0,1,0
15,3,18,0,4,3,1,6,0
3,4,23,0,6,3,1,2,1
6,5,17,0,8,4,0,2,1
3,5,30,0,1,3,0,2,0
4,4,20,0,7,4,0,2,1
18,3,20,0,0,1,1,2,0
8,2,18,0,0,5,1,1,0
5,3,19,0,1,4,0,2,0
9,5,18,0,9,3,0,1,1
6,5,13,0,8,1,1,4,0
17,6,13,0,0,2,0,5,0
10,4,24,0,8,1,1,2,0
9,7,9,0,6,0,0,2,1
18,2,22,0,8,3,0,0,1
2,6,28,0,7,1,1,1,0
10,3,25,0,1,2,1,0,0
17,4,23,0,0,3,1,2,0
5,5,19,0,7,2,1,1,1
2,4,16,0,1,3,0,2,0
12,6,27,0,1,0,1,5,0
7,6,21,0,4,2,1,2,0
9,3,17,0,7,2,1,5,0
12,6,16,0,5,6,1,1,0
3,5,17,0,4,1,1,5,0
9,8,16,0,0,3,1,2,1
8,6,24,0,7,5,0,2,1
6,7,14,0,8,4,1,2,1
18,1,18,0,1,2,1,1,0
9,5,11,0,3,1,1,1,0
16,5,17,0,2,1,0,4,0
16,9,11,0,3,1,1,2,0
9,6,21,0,0,2,1,2,0
8,10,12,0,2,0,0,2,1
13,7,19,0,0,1,0,0,0
10,4,23,0,4,1,1,1,0
5,3,9,0,8,0,1,6,1
6,10,17,0,8,3,1,5,1
12,7,19,0,6,0,0,1,1
5,7,28,0,7,3,1,5,1
4,6,21,0,7,2,1,4,0
6,7,29,0,4,2,1,2,0
17,6,24,0,0,0,1,2,0
0,8,28,0,4,2,1,1,0
6,2,22,0,3,0,0,0,0
8,4,24,0,0,0,0,2,0
3,6,27,0,9,1,0,6,1
7,3,18,0,8,1,0,2,1
7,9,19,0,5,5,0,4,0
7,7,15,0,9,3,1,4,1
2,6,25,0,5,1,0,2,0
7,5,19,0,9,2,0,1,0
13,4,24,0,6,2,0,1,1
5,2,19,0,3,2,1,2,0
15,5,15,0,2,0,1,2,0
5,7,13,0,9,3,0,5,1
7,4,30,0,2,4,1,1,0
2,6,22,0,3,3,1,0,0
0,4,19,0,1,1,1,1,0
17,9,21,0,9,2,1,1,0
0,4,21,0,2,3,0,2,0
3,6,21,0,0,1,1,2,0
12,6,16,0,5,0,1,5,0
8,2,21,0,3,3,0,4,0
6,8,20,0,7,1,1,2,0
11,1,25,0,0,2,0,5,0
6,9,19,0,7,0,0,6,1
0,4,19,0,6,1,1,2,0
3,3,26,0,2,3,1,6,0
17,7,15,0,6,3,1,2,1
2,7,17,0,0,1,1,2,0
17,8,17,0,5,2,1,4,0
18,3,15,0,2,2,1,2,0
13,3,18,0,8,4,0,1,1
6,6,27,0,9,1,1,2,0
15,7,18,0,2,5,1,0,0
0,2,22,0,0,2,0,2,0
7,4,18,0,8,2,0,1,0
17,7,13,0,9,3,1,1,1
9,6,21,0,4,2,1,6,0
11,0,15,0,9,2,0,2,0
3,10,22,0,4,3,0,2,1
4,1,20,0,9,1,1,1,0
2,7,26,0,9,2,1,6,1
12,5,13,0,6,1,1,5,1
16,1,13,0,7,1,1,2,0
11,3,18,0,8,3,0,2,1
18,5,14,0,9,2,0,2,0
6,10,15,0,5,1,0,1,1
0,4,19,0,2,3,0,1,0
5,1,27,0,7,0,0,0,1
10,2,16,0,3,2,1,2,0
12,3,18,0,8,0,1,2,0
12,5,24,0,1,2,1,6,0
15,8,16,0,5,1,1,2,0
0,5,14,0,7,4,1,2,1
4,7,27,0,8,0,1,2,1
13,6,26,0,0,3,0,4,0
8,4,22,0,1,4,0,2,0
5,5,16,0,8,2,1,2,0
17,13,21,0,4,2,0,1,0
13,3,16,0,2,2,1,2,0
8,4,20,0,7,3,1,2,0
9,2,26,0,4,5,1,2,0
2,5,19,0,0,3,1,4,0
9,8,19,0,4,0,0,2,0
11,3,18,0,0,2,1,1,0
4,2,22,0,8,3,1,1,0
7,3,17,1,0,1,1,1,0
17,3,15,0,6,0,1,4,0
9,4,23,0,0,2,0,2,0
13,7,25,0,2,1,1,2,0
13,5,15,0,3,6,0,5,0
0,6,22,0,7,2,1,1,0
6,10,26,0,6,2,0,1,1
17,4,22,1,7,2,1,2,1
2,4,17,0,7,4,1,4,0
3,4,19,0,4,0,0,2,0
7,5,21,0,7,0,1,0,0
2,4,18,0,2,0,0,1,0
15,4,19,0,7,2,0,4,0
3,4,14,0,0,1,1,2,0
11,9,15,0,2,0,1,2,0
17,3,17,0,7,2,1,2,1
4,3,13,0,1,3,0,1,1
5,6,23,0,1,1,1,4,0
4,2,17,0,9,1,1,2,0
0,9,26,0,1,2,1,2,0
2,10,20,0,4,4,0,1,1
2,7,20,0,7,0,1,2,0
7,1,25,0,1,2,1,4,0
8,5,21,0,8,2,1,1,1
13,5,22,0,0,3,1,2,0
6,4,18,0,5,2,1,2,0
16,9,23,0,1,2,0,1,0
4,3,21,0,2,4,1,2,0
10,9,27,0,5,2,1,0,0
17,6,20,0,5,4,1,1,0
16,5,23,0,9,1,0,0,0
9,4,22,0,9,2,1,1,0
11,9,24,0,9,0,0,2,1
5,3,16,0,0,2,0,5,0
4,5,27,0,4,3,1,5,0
3,1,18,0,4,2,1,5,0
3,7,18,0,7,1,1,5,0
8,7,20,0,9,2,0,2,1
10,7,27,0,6,1,0,2,1
4,4,14,0,6,1,0,2,0
11,7,28,0,0,1,0,1,0
10,1,27,0,0,2,0,2,1
12,1,16,0,5,2,1,4,0
17,3,18,0,1,2,0,2,0
2,6,26,0,6,1,0,2,1
8,7,23,0,4,1,0,4,1
17,3,21,0,4,4,0,1,0
8,3,23,0,1,3,0,4,0
11,5,23,0,3,3,1,6,0
6,7,12,1,2,2,0,4,1
4,8,20,0,5,2,1,4,0
13,7,15,0,8,5,0,5,1
7,8,23,0,5,3,1,2,0
15,6,23,0,0,0,0,1,0
0,1,14,0,8,1,1,1,1
5,6,26,0,2,0,1,4,0
5,1,20,0,7,2,1,1,0
2,7,23,0,1,1,1,5,0
15,3,26,0,2,1,1,2,0
6,5,22,0,9,5,1,1,1
13,10,20,0,5,0,0,1,0
7,7,17,0,3,2,1,2,0
12,6,18,0,8,1,0,2,0
13,7,19,0,7,3,0,1,1
2,4,22,0,0,2,1,3,0
1,2,22,0,4,2,1,5,0
7,6,23,0,4,3,1,4,0
6,7,14,1,9,3,0,5,1
7,2,20,0,6,0,0,1,0
10,6,19,0,9,5,0,2,1
0,2,18,0,9,0,1,6,1
4,9,32,0,3,4,1,1,0
7,8,15,0,9,4,1,1,1
0,0,16,0,9,1,1,2,1
10,5,12,0,9,2,1,2,1
5,2,33,0,7,1,0,1,1
11,4,21,0,7,2,0,1,1
7,3,16,0,7,4,0,2,1
10,1,29,0,9,2,0,6,1
17,8,32,0,7,6,0,1,1
6,1,24,0,8,4,1,6,0
13,6,21,0,7,0,0,2,1
7,2,27,0,9,6,0,2,1
7,5,19,0,4,0,1,0,0
9,6,24,0,6,2,0,5,1
18,6,19,0,2,2,1,4,0
15,3,14,0,7,3,1,0,0
3,7,18,0,7,3,1,2,1
8,8,30,0,9,2,1,2,1
17,8,27,0,1,0,0,5,0
13,4,17,0,9,5,1,2,0
8,4,19,0,5,4,0,2,0
3,6,20,0,1,3,0,1,0
6,3,17,0,6,2,1,6,1
0,4,19,0,7,4,1,2,0
10,6,22,0,8,0,1,1,1
9,5,17,0,8,5,1,2,0
15,10,23,0,2,4,0,2,1
3,6,24,0,5,0,1,1,0
0,7,25,0,6,2,1,2,0
8,5,22,0,8,3,1,2,0
4,3,21,0,9,1,0,2,0
5,9,15,0,2,3,0,1,0
11,3,24,0,0,4,1,2,0
6,4,18,0,6,3,1,4,0
11,5,22,0,6,2,1,5,0
13,10,17,0,9,3,1,4,1
6,2,17,0,8,2,1,1,1
8,6,20,0,4,1,0,2,0
8,3,22,0,3,4,1,2,0
6,2,25,0,9,0,1,5,0
6,5,25,0,4,3,1,2,0
8,5,18,0,4,3,0,2,0
9,4,20,0,8,2,1,2,0
11,9,23,0,3,1,1,2,0
11,3,16,0,4,2,0,6,0
13,6,19,0,5,2,1,1,0
16,3,24,0,7,2,0,2,1
4,1,11,0,0,4,1,2,0
15,8,17,0,4,1,0,2,0
7,6,12,0,9,4,0,4,1
0,11,23,0,9,4,1,2,1
16,5,22,0,4,3,0,2,0
7,8,20,0,9,0,1,1,0
10,5,21,0,4,1,0,0,0
14,4,18,0,8,1,1,2,0
3,0,22,0,5,3,1,2,0
8,0,22,0,8,0,1,5,0
11,2,26,0,0,0,1,5,0
11,2,17,0,1,1,1,1,0
11,5,19,0,8,2,0,4,0
13,8,20,0,5,6,0,2,1
17,6,22,0,9,1,1,1,0
4,4,17,0,6,2,1,0,0
9,7,22,0,5,1,1,4,0
6,5,15,0,1,2,1,5,0
6,7,14,0,7,3,1,6,1
10,9,12,0,0,0,0,1,1
17,2,15,0,5,2,1,2,0
5,7,16,0,8,0,0,2,1
3,5,20,0,6,0,1,2,1
2,5,22,0,7,1,1,1,0
12,3,16,0,2,0,1,0,0
14,0,20,0,2,2,0,6,0
6,6,11,0,3,3,0,6,1
4,7,19,0,3,3,0,5,1
7,3,24,0,0,0,1,0,0
2,6,24,0,8,1,1,1,0
13,6,22,0,5,0,0,1,0
18,4,17,0,8,4,1,1,0
0,7,15,0,2,2,0,2,0
11,4,18,0,8,3,1,1,0
3,3,19,0,7,2,0,1,1
3,2,25,0,1,2,1,0,0
11,9,23,0,8,1,0,1,1
5,4,21,0,3,2,1,6,0
10,5,19,0,4,3,1,6,0
17,5,21,0,1,3,1,6,0
15,9,18,0,3,5,0,0,1
7,3,19,0,2,2,0,1,0
0,5,28,0,8,0,1,1,0
8,6,23,0,8,5,1,1,0
6,0,28,0,7,0,0,1,1
15,5,16,0,9,1,0,1,0
10,7,25,0,8,1,1,2,0
13,4,23,0,0,1,0,2,0
15,1,29,0,3,2,1,1,0
17,4,19,0,9,3,1,1,1
7,2,20,0,2,3,0,1,0
13,4,20,0,0,0,0,2,0
8,5,17,0,9,1,0,1,1
2,7,14,0,8,2,1,2,0
6,5,31,0,1,1,1,1,0
7,1,23,0,0,2,1,2,0
11,0,18,0,8,4,1,2,0
9,2,24,0,8,4,0,2,1
11,2,27,0,3,1,1,1,0
6,5,24,0,9,1,1,2,1
5,4,15,0,7,3,1,2,0
3,5,14,0,9,1,1,1,1
9,3,20,0,7,3,1,1,0
9,4,11,0,0,4,0,4,0
11,1,14,0,2,3,0,2,0
13,3,19,0,0,7,0,4,1
6,2,20,0,2,2,0,2,0
5,6,26,0,5,1,1,0,0
0,5,24,0,6,1,0,2,0
13,4,18,0,1,2,1,4,0
15,5,15,0,7,2,1,2,1
17,2,28,0,9,0,1,2,1
15,5,15,0,3,2,0,2,0
2,2,18,0,7,6,1,0,0
9,6,21,0,7,3,1,2,1
17,2,15,0,9,1,1,1,0
10,6,20,0,4,1,1,2,0
15,4,17,0,2,2,1,1,0
9,4,21,0,6,3,1,2,0
11,3,16,0,6,4,0,2,1
9,4,23,0,6,1,0,2,1
3,7,23,0,3,7,1,1,0
16,7,23,0,5,0,0,0,0
4,1,15,0,7,5,1,0,1
13,4,21,0,0,1,1,2,0
17,9,31,0,1,0,1,2,0
4,5,18,0,4,0,1,2,0
18,8,22,0,7,2,1,5,1
16,3,21,0,7,2,0,1,0
17,1,15,0,0,3,1,6,0
18,3,17,0,2,4,1,1,0
7,6,20,0,5,0,0,1,0
12,6,22,0,2,2,0,1,0
5,6,15,0,7,3,0,2,1
9,5,23,0,3,0,1,1,0
10,5,31,0,3,0,1,1,0
18,7,30,0,0,1,0,5,1
6,9,14,0,2,4,0,0,1
11,4,20,1,2,3,1,1,0
13,5,22,0,3,2,0,1,0
7,8,24,0,3,0,1,0,0
4,6,15,0,6,2,0,2,0
6,3,15,0,6,1,1,0,1
0,3,19,0,7,2,0,2,1
18,4,25,0,2,0,0,5,0
6,5,22,0,8,1,0,0,0
3,5,29,0,4,2,1,2,0
17,5,21,0,7,3,0,5,1
3,7,20,0,2,0,0,4,0
0,10,23,0,6,0,0,1,1
18,9,13,0,4,0,0,2,0
11,6,16,0,1,3,1,2,0
9,3,17,0,5,2,0,1,0
3,6,27,0,4,4,0,1,0
7,5,22,0,5,2,0,4,0
9,4,21,0,4,1,0,2,0
5,9,26,0,9,2,0,2,1
4,1,18,0,8,0,1,5,1
17,0,23,0,7,1,0,0,0
18,8,16,0,7,2,0,1,1
4,0,21,0,9,1,1,2,0
9,2,18,0,6,3,1,1,0
4,6,18,0,9,1,1,4,1
0,3,20,0,1,2,0,2,0
15,3,27,0,6,2,1,2,1
8,7,16,0,7,0,0,6,1
5,0,23,0,4,2,1,2,0
6,2,19,0,3,3,0,1,1
13,4,13,0,0,1,0,4,0
17,0,23,0,3,3,1,1,0
10,5,12,0,3,4,1,5,0
0,2,18,0,5,1,1,1,0
8,4,19,0,0,1,1,5,0
15,2,20,0,3,2,1,1,0
12,6,25,0,3,4,0,2,1
12,1,22,0,4,2,1,4,0
3,5,19,0,8,5,0,2,1
0,0,26,0,2,1,0,4,1
2,8,25,0,0,1,1,2,0
3,0,18,0,3,1,1,2,0
3,5,26,1,5,2,1,1,0
9,5,19,0,8,1,1,2,1
15,2,26,0,8,0,0,1,1
4,6,18,0,1,3,1,2,0
17,6,22,0,1,1,1,2,0
0,4,16,0,8,5,1,1,0
16,6,21,0,7,1,1,1,1
4,0,16,0,2,2,0,5,0
0,4,18,0,3,3,0,1,0
9,4,15,0,5,1,0,2,0
4,2,19,0,0,2,1,1,0
8,3,11,0,3,0,1,5,0
13,6,14,0,7,0,0,4,0
18,5,13,0,6,4,1,2,0
13,3,16,0,0,4,1,5,0
5,8,20,0,9,6,0,1,1
16,9,20,0,5,2,1,2,0
3,5,20,0,2,4,1,1,0
8,0,22,0,6,0,0,1,0
9,7,23,0,4,2,1,2,0
18,11,22,0,4,1,1,2,0
18,3,22,0,0,3,1,1,0
5,0,25,0,0,1,1,2,0
8,3,14,0,7,0,1,1,0
0,1,20,0,8,0,1,1,1
17,1,19,0,2,3,0,0,1
11,4,22,0,6,1,0,1,0
6,4,23,0,7,2,1,1,0
6,3,19,0,8,5,1,0,1
12,3,20,0,8,2,1,6,0
7,9,13,0,2,4,1,4,1
9,5,12,0,2,0,0,0,0
12,6,22,0,6,4,1,2,1
5,6,19,0,3,5,1,6,0
3,3,23,0,6,3,0,1,1
8,3,22,0,7,2,0,1,1
4,4,24,0,1,3,1,5,0
2,4,18,0,8,1,0,2,0
4,6,26,0,8,1,1,2,0
4,6,12,0,0,1,0,1,0
10,4,20,0,1,1,1,5,0
1,4,16,0,8,3,0,1,1
15,7,23,0,7,3,0,2,1
15,2,17,0,6,1,1,1,1
3,3,13,0,3,2,0,0,0
15,2,20,0,5,1,1,2,0
0,9,20,1,0,2,1,2,0
18,6,14,0,0,1,1,5,0
13,10,18,0,9,4,1,5,1
8,8,30,0,8,2,1,2,1
11,5,26,0,4,1,0,2,1
11,7,17,0,7,4,0,4,1
8,2,15,0,3,0,1,1,0
1,7,21,0,0,3,0,2,0
13,6,19,0,7,4,0,0,1
3,3,26,0,5,0,1,0,0
3,6,26,0,0,4,1,2,0
17,5,18,0,4,2,0,4,0
2,6,21,0,9,1,1,6,0
17,6,11,0,9,2,1,2,1
16,5,16,0,5,0,1,2,0
5,8,15,0,4,3,1,4,0
12,3,20,0,6,1,1,2,0
15,3,30,0,5,4,1,2,0
4,6,23,0,9,2,1,1,0
2,5,19,0,9,2,1,2,0
4,5,18,0,3,3,1,1,0
8,6,25,0,2,1,1,2,0
15,5,29,0,5,2,1,1,0
15,0,20,0,0,2,1,5,0
17,7,23,0,7,1,0,2,1
11,6,18,0,1,2,0,2,0
9,3,20,0,9,3,1,2,0
6,0,20,0,8,2,0,0,0
18,2,18,0,9,0,1,6,0
9,2,15,0,6,1,1,5,0
17,7,20,0,3,1,1,2,0
8,5,16,0,7,0,1,2,0
13,4,23,1,1,0,0,1,0
16,5,20,0,6,0,1,0,0
9,4,20,0,1,3,1,1,0
17,6,25,0,5,0,1,1,0
17,0,23,0,4,4,1,2,0
16,9,20,0,6,1,1,2,0
6,1,20,0,4,2,0,2,0
9,0,26,0,4,1,0,6,0
4,5,22,0,8,3,1,2,0
12,5,27,0,4,1,0,2,0
10,3,17,0,1,3,1,4,0
3,0,28,0,3,2,1,2,0
18,4,23,0,2,3,1,1,0
17,2,19,0,2,2,0,1,0
4,1,25,0,1,1,0,2,0
13,9,17,0,2,3,0,2,0
10,7,21,0,0,4,1,2,0
10,7,20,0,1,4,1,2,0
0,7,23,0,4,0,0,1,0
18,9,15,0,0,0,0,0,1
11,3,31,0,3,1,1,2,0
5,5,17,0,1,3,0,2,0
11,1,15,0,9,3,1,2,1
8,7,29,0,9,1,0,2,1
6,4,25,0,7,2,1,5,0
15,3,16,0,6,2,1,1,0
17,1,19,0,9,1,1,1,0
9,8,24,0,0,0,1,0,0
13,9,25,0,6,2,0,5,1
10,0,13,0,6,3,1,1,0
9,2,19,0,9,0,1,1,1
9,0,21,0,2,5,1,1,0
8,4,21,0,9,4,1,5,0
0,3,20,0,2,0,1,5,0
9,6,15,0,4,1,1,6,0
17,8,38,0,7,2,0,1,1
4,5,17,0,9,3,0,6,1
6,4,16,0,1,4,0,1,0
